"","x"
"1251",3.08399276512985
"1252",3.13052246284982
"1253",3.26672146751115
"1254",3.21974187499533
"1255",3.79642758824697
"1256",3.20229019007335
"1257",3.0735030767616
"1258",3.20026770591115
"1259",3.45623986949365
"1260",3.04439884594952
"1261",3.01682237103735
"1262",3.19779727499311
"1263",4.11970248812796
"1264",3.05859216178457
"1265",3.24395100398451
"1266",3.40891490409613
"1267",3.14801126299791
"1268",3.0803344933477
"1269",3.07991802350928
"1270",3.16631149562697
"1271",3.15635857824236
"1272",3.47365205351731
"1273",3.00024059523518
"1274",3.1182271236212
"1275",3.12160368605206
"1276",3.18416631082073
"1277",3.03359591976429
"1278",3.15781013574451
"1279",3.17106581308569
"1280",3.45885356855731
"1281",3.00060168522208
"1282",3.05543762875296
"1283",3.15424518597623
"1284",3.28654938779613
"1285",3.01904671094076
"1286",3.06217244174331
"1287",3.33212236733049
"1288",3.31915741381387
"1289",4.79906568480167
"1290",3.10393221771364
"1291",3.07049295787389
"1292",3.14250807402035
"1293",3.55693455968977
"1294",3.66867710647167
"1295",3.39200394257745
"1296",3.62081958536983
"1297",3.24260538840507
"1298",3.34546923046152
"1299",3.01943137822673
"1300",3.16530056158081
"1301",3.01933364082266
"1302",3.21997902914882
"1303",4.36183727960241
"1304",3.22865034531181
"1305",3.63980229879102
"1306",3.08858471301695
"1307",3.25121356297126
"1308",3.08897160732418
"1309",3.84605265212381
"1310",3.32948353328491
"1311",3.0896524010847
"1312",3.2162790025274
"1313",4.02942354870977
"1314",3.19939540994043
"1315",3.13924346963666
"1316",3.06087758935367
"1317",3.0752913207506
"1318",3.50031690420887
"1319",3.21899280681585
"1320",3.08745440628109
"1321",3.48085163433333
"1322",3.00181025336825
"1323",4.08711758002005
"1324",3.97642922664118
"1325",3.43295653504471
"1326",3.54164773160895
"1327",3.17582723498344
"1328",3.3632937806208
"1329",4.32456455310635
"1330",3.09465545242732
"1331",3.14704407487685
"1332",3.20193025857831
"1333",3.7112209504671
"1334",3.2540209427656
"1335",3.87763238011073
"1336",3.2097569766144
"1337",3.60692804614386
"1338",3.14173121657223
"1339",3.98179494335613
"1340",3.27305453455538
"1341",3.26351039670601
"1342",3.0072094281204
"1343",3.48520315944926
"1344",3.02132215412954
"1345",3.0788658655559
"1346",3.00517599486435
"1347",3.01844193072369
"1348",3.19475182580451
"1349",3.21468244104957
"1350",3.00984054602062
"1351",3.01194826464582
"1352",3.05033272101233
"1353",3.02687183363984
"1354",3.29509442029903
"1355",3.53937274276893
"1356",3.72931446317108
"1357",3.119078029568
"1358",3.09260844749709
"1359",3.66771470193745
"1360",3.19467600652327
"1361",3.44672929369996
"1362",3.36102945490325
"1363",3.51998710396428
"1364",4.20281797996338
"1365",3.1090203213195
"1366",3.08310508200278
"1367",3.16495316786071
"1368",3.68307663311244
"1369",3.4307522168243
"1370",3.4879535746791
"1371",3.27485038556
"1372",3.72594041435193
"1373",4.22424846073441
"1374",3.00364877190441
"1375",3.2333357120484
"1376",3.58215816750805
"1377",3.60235226089439
"1378",3.37867674439518
"1379",3.76863579885994
"1380",3.1488781979618
"1381",3.17578048584983
"1382",4.21274227083178
"1383",3.44628664135774
"1384",3.39994195692083
"1385",3.00697926850989
"1386",3.49921825426095
"1387",3.48287108504062
"1388",3.084963745748
"1389",3.02522881111751
"1390",3.12490782498692
"1391",3.26060349585951
"1392",3.73788923207195
"1393",3.00310177273948
"1394",3.25290831154608
"1395",3.32100290803701
"1396",3.15231757595514
"1397",3.24988253599495
"1398",3.44758365332922
"1399",3.0525660244748
"1400",3.25343712014298
"1401",3.06862997434412
"1402",3.05779371291914
"1403",3.58066990472059
"1404",3.41622790630748
"1405",3.3695431339104
"1406",3.5954775288421
"1407",4.07530764484765
"1408",3.3395315993565
"1409",3.41925612090618
"1410",3.22462820944687
"1411",3.40296067016662
"1412",3.35718360072509
"1413",3.69153893177391
"1414",3.15398522450899
"1415",3.56109210908096
"1416",3.3986024868845
"1417",3.1965567067576
"1418",3.10591730025286
"1419",3.02571349792803
"1420",3.13190938687573
"1421",3.06015982953245
"1422",3.54210358544867
"1423",3.6217864472139
"1424",3.05567046175701
"1425",3.7000187827475
"1426",3.71009790706904
"1427",3.27137280874308
"1428",3.3245595974892
"1429",3.04150766615445
"1430",3.10092976422659
"1431",3.16167007992044
"1432",3.31537152452857
"1433",3.12700752417246
"1434",4.17126373470565
"1435",3.30225290392557
"1436",3.68125368527751
"1437",3.16106396447867
"1438",3.0405182618762
"1439",3.53308735033946
"1440",3.06485028844327
"1441",3.12356531899422
"1442",3.48325283602704
"1443",3.0716835091201
"1444",3.915067916694
"1445",3.23573853105148
"1446",3.04921140925338
"1447",3.2100495553265
"1448",3.34930412749291
"1449",3.0861637480557
"1450",3.04106117271896
"1451",3.00386789486627
"1452",3.23140792579113
"1453",3.08993492725616
"1454",3.01821262901649
"1455",3.75803956695667
"1456",3.50651544089526
"1457",3.71890065673453
"1458",4.06312348083664
"1459",3.06392791587859
"1460",3.4762492198217
"1461",3.00526140381893
"1462",3.0130762372094
"1463",3.73529788156829
"1464",3.0111346601819
"1465",3.23479792939808
"1466",3.81698605976095
"1467",3.07723291994383
"1468",3.23408015195122
"1469",3.3016516463691
"1470",3.47701263300757
"1471",3.40202250749277
"1472",3.7490697020307
"1473",3.23245540202443
"1474",3.87760698232324
"1475",3.32977896306505
"1476",3.11998982680961
"1477",3.49760579066655
"1478",3.41401263480227
"1479",3.32037928823223
"1480",3.27064784024994
"1481",3.03524466727287
"1482",3.24811526169221
"1483",3.0794090704682
"1484",3.26609826955786
"1485",3.08739049170693
"1486",3.07201418094337
"1487",3.19873378130918
"1488",3.50638904233456
"1489",3.50864027624012
"1490",3.12089642308032
"1491",3.0620095616517
"1492",3.05034834767381
"1493",3.15758401776354
"1494",3.03536593417327
"1495",3.16089770632486
"1496",3.07230416095505
"1497",3.38547391225736
"1498",3.00346131734825
"1499",3.03416816191748
"1500",3.47894289403837
"1501",3.22390393695484
"1502",3.05642119407033
"1503",3.21305131896709
"1504",3.02108317334205
"1505",3.32640619202048
"1506",3.44256424423983
"1507",4.29252331138106
"1508",3.50086458272915
"1509",3.19779878466701
"1510",3.09598492039368
"1511",3.15064298175275
"1512",3.54841207777693
"1513",3.11541590102603
"1514",3.62601958863614
"1515",3.28913621663037
"1516",3.08481271021689
"1517",3.13126150394479
"1518",3.07558097611766
"1519",3.25171507614196
"1520",3.2641688833494
"1521",3.06911840179745
"1522",3.43282069264442
"1523",3.20380591756354
"1524",3.01948525399591
"1525",3.90616872467867
"1526",3.13241172371572
"1527",3.09217094490305
"1528",3.26932968415161
"1529",3.11014825493718
"1530",3.59592176908931
"1531",3.01491148971642
"1532",3.51078313975176
"1533",3.01711631555758
"1534",3.31567815534612
"1535",3.97537317253189
"1536",3.15018859800572
"1537",3.71127949193219
"1538",3.00695433467627
"1539",3.62363030510327
"1540",3.75644207803678
"1541",3.16670143783212
"1542",3.19023731847604
"1543",3.06227141518347
"1544",3.24834048337734
"1545",3.21310593529294
"1546",3.42961960284502
"1547",3.31873372444104
"1548",3.21334087631355
"1549",3.97044817601007
"1550",3.29081131143958
"1551",3.13305383082479
"1552",3.00188265989224
"1553",3.30046972858367
"1554",3.10293308177679
"1555",3.21995611442253
"1556",3.1613388339368
"1557",4.15948984349467
"1558",4.02319574633766
"1559",3.00712192213784
"1560",3.33104545559935
"1561",3.06137391086668
"1562",4.01344960177304
"1563",3.65487540572565
"1564",3.17138870836546
"1565",3.47117381146488
"1566",3.33517312184341
"1567",3.32224017442356
"1568",3.19427685253322
"1569",3.40226606681784
"1570",3.26047426553905
"1571",3.02653035412853
"1572",3.06337013049051
"1573",3.1002311433355
"1574",3.11318305352082
"1575",3.07989352739727
"1576",3.63407259742102
"1577",3.01470418723122
"1578",3.45128353838961
"1579",3.501404305892
"1580",3.15549582848325
"1581",3.26044651119501
"1582",3.07907881913707
"1583",3.06077681543926
"1584",3.29773863962382
"1585",3.5199676391699
"1586",4.38872157153033
"1587",3.15105781393747
"1588",3.20914848847315
"1589",3.25387218751401
"1590",3.30253919407375
"1591",3.31472407315675
"1592",3.61579264033032
"1593",3.14913610306879
"1594",3.24934666571359
"1595",3.04872388723686
"1596",3.78128140974314
"1597",3.22726138091336
"1598",3.60007726832907
"1599",3.13763827442502
"1600",3.23517372147332
"1601",3.19444719655439
"1602",3.16798455190534
"1603",3.06110505402385
"1604",3.52201089198074
"1605",3.03149274388699
"1606",3.41644414916476
"1607",3.86023469640356
"1608",4.70662670883172
"1609",3.08852126263082
"1610",3.81107149951926
"1611",3.36306910208813
"1612",3.94641889017983
"1613",3.1317804926075
"1614",3.49026955599269
"1615",3.44280911297689
"1616",3.2342143466177
"1617",3.25422609528972
"1618",3.12864159621919
"1619",3.34348130224388
"1620",3.39715290285488
"1621",3.06133706712474
"1622",3.0177845931612
"1623",3.10061413298051
"1624",3.33024127851496
"1625",3.09871610083307
"1626",3.03208904868613
"1627",3.16181613101313
"1628",4.11840703581136
"1629",4.32822133283269
"1630",3.2850107499148
"1631",3.02170763118193
"1632",3.19111142943924
"1633",3.45187918219557
"1634",3.16507982214292
"1635",3.03469040198252
"1636",3.08587537065917
"1637",3.54809991122805
"1638",3.06810291577131
"1639",3.44517081881404
"1640",3.07063464727253
"1641",3.24927577747494
"1642",3.42230090218127
"1643",3.69186721863529
"1644",3.04663434516018
"1645",3.07482971149998
"1646",3.06067544221878
"1647",3.00232879273387
"1648",3.12840002739199
"1649",3.63739266554197
"1650",3.34725702925116
"1651",3.0506133348681
"1652",3.03341156523675
"1653",3.36102375231525
"1654",3.15381632962575
"1655",4.54599188383959
"1656",3.5917161895303
"1657",3.55301061393997
"1658",3.39952415369034
"1659",3.96420551665716
"1660",3.17433362862702
"1661",3.43621873761058
"1662",3.39892355289152
"1663",3.10163205101465
"1664",3.64029525217594
"1665",3.26871342924575
"1666",3.04107284033671
"1667",3.76658278389048
"1668",3.06454016343096
"1669",3.00892878343962
"1670",3.57188310533445
"1671",3.10779445773611
"1672",3.11763016227633
"1673",3.13851286595066
"1674",3.06491310301599
"1675",3.11395828022311
"1676",3.19486713983739
"1677",3.23368149870227
"1678",3.07830260511293
"1679",3.15844569727778
"1680",3.0817399808623
"1681",3.91016758042843
"1682",3.14177049339438
"1683",3.14099476641665
"1684",3.7027199336218
"1685",3.74893064730635
"1686",3.09118966556465
"1687",3.13203876750794
"1688",3.09462522436331
"1689",3.21286001382396
"1690",3.63099579882801
"1691",3.12688898978134
"1692",3.07938209641725
"1693",3.03030908076713
"1694",3.60015989396171
"1695",3.17938083425785
"1696",3.40600055329542
"1697",3.15493582049987
"1698",3.76215421758384
"1699",4.04952145858965
"1700",3.13520749560099
"1701",3.393520004102
"1702",3.02431009849533
"1703",3.13317679148167
"1704",3.15598743145044
"1705",3.1752636966606
"1706",3.09184978839305
"1707",3.14045250493412
"1708",3.25347436807891
"1709",3.87043211667012
"1710",3.07218731132646
"1711",3.22956282732333
"1712",3.09549065379998
"1713",3.00333941724908
"1714",3.07451420367113
"1715",3.01882747126122
"1716",3.29184589657774
"1717",3.03994089458138
"1718",3.3552043447131
"1719",3.43213568191817
"1720",3.00146178381335
"1721",3.59146937228422
"1722",3.55535252265315
"1723",4.5281463326667
"1724",3.21868634363636
"1725",3.21501089973996
"1726",3.06949062955876
"1727",3.02148768895616
"1728",3.30102325570921
"1729",3.35082379199406
"1730",3.32935419553111
"1731",3.52467643342595
"1732",3.12275215315943
"1733",3.3342593840109
"1734",3.0547540756894
"1735",3.15564087576543
"1736",3.04746990009428
"1737",3.2683104693582
"1738",3.00056590892586
"1739",3.29360962688764
"1740",3.39539387603442
"1741",3.54621233975593
"1742",3.21700257916624
"1743",3.00840640039972
"1744",3.07202599725376
"1745",3.70343112258386
"1746",3.514237785063
"1747",3.00318896040941
"1748",3.86156686204941
"1749",3.28549075516808
"1750",3.11930269903193
"1751",3.23616665922878
"1752",3.28486113377701
"1753",3.54976575756749
"1754",3.38838306502591
"1755",3.19540185760707
"1756",3.65138820680162
"1757",3.36092670695077
"1758",3.38166560510636
"1759",3.45626958427171
"1760",3.32232785316647
"1761",3.5942834149766
"1762",3.33971813095982
"1763",3.15261984275033
"1764",3.257811830949
"1765",3.13837209721786
"1766",3.05435908337434
"1767",4.51131757626596
"1768",3.02577128292372
"1769",3.29321250631738
"1770",3.03907510777935
"1771",3.26744915779047
"1772",3.19162342480073
"1773",3.14752856191869
"1774",3.05265804613009
"1775",3.5799193177224
"1776",3.12591261789203
"1777",3.34588049257636
"1778",3.50270417246951
"1779",4.00108436737817
"1780",3.80585681332421
"1781",3.04386620642617
"1782",3.1623852828828
"1783",4.52846176044685
"1784",3.30428606748555
"1785",3.13034835823625
"1786",3.15685763163492
"1787",3.18365656320627
"1788",3.73412956355285
"1789",3.13070201634796
"1790",3.13096005531649
"1791",3.28450669305125
"1792",3.02831621592244
"1793",3.09222595626488
"1794",3.86880323721241
"1795",3.07280603780773
"1796",3.08059173527042
"1797",3.41170610889634
"1798",3.65042091717006
"1799",3.00175162296121
"1800",3.04098817162837
"1801",3.42924093050103
"1802",3.24250026325226
"1803",3.19477941359704
"1804",3.68445683826686
"1805",3.61939444576383
"1806",3.03001617873088
"1807",3.07039767466832
"1808",3.77308571052537
"1809",3.15557309007272
"1810",3.030271265783
"1811",3.20559418170402
"1812",3.1780667959045
"1813",3.78622930407851
"1814",3.26055218915503
"1815",3.5076535119666
"1816",3.42823213958333
"1817",3.28111572841645
"1818",3.441835772853
"1819",3.8297645120151
"1820",3.43857088249018
"1821",3.2255970435217
"1822",3.2351687052285
"1823",3.11340550829967
"1824",3.81936122162413
"1825",3.23970022672008
"1826",3.0320634621128
"1827",3.05933242804814
"1828",3.02427851424242
"1829",3.08084334746105
"1830",3.26839021840285
"1831",3.37470850284984
"1832",3.25443231281976
"1833",3.21717132953927
"1834",4.49684632436973
"1835",3.01869481289759
"1836",3.36002038006928
"1837",3.47257112212162
"1838",3.76092771001926
"1839",3.31408882977903
"1840",3.66017035578371
"1841",3.04581861260037
"1842",3.28580974425226
"1843",3.70102780991069
"1844",3.38698731764993
"1845",3.04680109990797
"1846",3.01896504440129
"1847",3.17493608080871
"1848",3.14445116572703
"1849",3.24916397055414
"1850",3.18741348261634
"1851",3.04427956802337
"1852",3.8767762639831
"1853",3.41249917570343
"1854",3.26917396608582
"1855",3.43270448593885
"1856",3.05700687443217
"1857",4.70789539369576
"1858",3.04532336767059
"1859",3.08567731113484
"1860",3.09837207151577
"1861",3.0929783726092
"1862",3.0436840446765
"1863",3.01781677035615
"1864",3.18765527366971
"1865",4.15913797407672
"1866",3.28875686692536
"1867",3.67378717161398
"1868",3.15686938570191
"1869",3.12477961927652
"1870",3.229308911444
"1871",3.11543960877674
"1872",3.52729863794824
"1873",3.73009271431936
"1874",3.37858971082757
"1875",3.23079397932937
"1876",3.12014503983934
"1877",3.54525881568274
"1878",3.23842148822884
"1879",3.65169177760363
"1880",3.33856592936906
"1881",3.45630527255277
"1882",3.59977410420458
"1883",3.26361228586326
"1884",3.07115809078129
"1885",3.12991428251068
"1886",3.6834608601747
"1887",3.44179196995835
"1888",3.71532452536892
"1889",3.17569051776081
"1890",3.06731258130943
"1891",3.20184631102408
"1892",3.12778443967303
"1893",3.24904928851714
"1894",3.81859241359702
"1895",3.53582643838903
"1896",3.05143605700384
"1897",3.37067249571125
"1898",3.1494326905037
"1899",3.01670918893069
"1900",3.2324505329579
"1901",3.20891962355624
"1902",3.02864650910406
"1903",3.70022790440193
"1904",3.78972923940599
"1905",3.10179063398391
"1906",3.15089286398143
"1907",3.09424649344511
"1908",3.27768642247503
"1909",3.18556572900464
"1910",3.16228175365056
"1911",3.80360053785911
"1912",3.17944228571529
"1913",3.08982470321969
"1914",3.44796964245379
"1915",3.07086176595961
"1916",3.68005988371552
"1917",3.22582076769322
"1918",3.34827827289761
"1919",3.12253734190017
"1920",3.39325060818186
"1921",3.06229915640627
"1922",3.17755603898937
"1923",3.08818353650471
"1924",3.09698535998662
"1925",3.16201593307778
"1926",4.25831254999292
"1927",3.17405455575014
"1928",3.18168239745622
"1929",3.41353815357974
"1930",3.06271373325338
"1931",3.35628914241831
"1932",3.60106476517698
"1933",3.03017261606689
"1934",3.11707632957647
"1935",3.1361826765351
"1936",3.13261291570961
"1937",3.14821251552407
"1938",3.04989667966341
"1939",3.29139280473034
"1940",4.55326710757159
"1941",3.13304749736562
"1942",3.61544786763371
"1943",3.00174321500853
"1944",3.19988347403705
"1945",3.25700970169035
"1946",3.17731968748073
"1947",3.03300778160583
"1948",3.05515148439004
"1949",3.29899379300176
"1950",4.01210925474129
"1951",3.18108388641849
"1952",3.53039615474324
"1953",3.38353795774123
"1954",3.45195666419805
"1955",3.15038914141593
"1956",3.11539879612004
"1957",3.03020465637868
"1958",3.06474666610956
"1959",4.02664117261133
"1960",3.07545720765387
"1961",3.15803645566727
"1962",3.04054530816332
"1963",3.13119276070346
"1964",3.06460375602668
"1965",3.94145076837602
"1966",3.53820725897527
"1967",3.51931861474793
"1968",3.18914535827935
"1969",3.03915338976037
"1970",4.57828419026278
"1971",3.22559050424024
"1972",3.0159343186145
"1973",3.22819955910866
"1974",3.38089864327103
"1975",3.02010808388392
"1976",3.0780410557054
"1977",4.44639102236969
"1978",3.11028010760603
"1979",3.25473586064915
"1980",3.28111622051065
"1981",3.18736680517223
"1982",3.22207286736617
"1983",3.15438318392262
"1984",3.39838089357903
"1985",3.23977463597894
"1986",3.93758424862585
"1987",3.01766313798726
"1988",3.0871142319714
"1989",4.10670055195055
"1990",3.27945809592645
"1991",3.3859043912822
"1992",3.05703906606262
"1993",3.46432860379101
"1994",3.37071013635487
"1995",4.17916991449235
"1996",3.56848552509825
"1997",3.03963653246562
"1998",3.73290695203359
"1999",3.01796522239844
"2000",3.65333963358672
"2001",3.50996601107199
"2002",3.00695253358707
"2003",3.80839718687804
"2004",3.25231049705138
"2005",3.27318470644296
"2006",3.51998198717039
"2007",3.58771977757097
"2008",3.01068278133975
"2009",3.28595666949528
"2010",3.42977602188627
"2011",3.75392860194299
"2012",3.14515849404658
"2013",3.34605588421067
"2014",3.0449607768096
"2015",3.08467075911661
"2016",3.06239132211294
"2017",3.38161727287958
"2018",3.54708778731208
"2019",3.04803721894119
"2020",3.01209446951597
"2021",3.21921701558555
"2022",3.14153934378798
"2023",3.08005903738861
"2024",3.11909045667077
"2025",3.39946966808764
"2026",3.04754552012309
"2027",4.13442379975678
"2028",3.15456332483639
"2029",3.36599780058951
"2030",3.18218957819045
"2031",3.11712020511429
"2032",3.22990544357648
"2033",3.03931141334275
"2034",3.32642062224289
"2035",3.63391965313435
"2036",3.7441079997278
"2037",3.11863100202754
"2038",3.07218857932215
"2039",3.16324213457604
"2040",3.39965341176679
"2041",3.28353578037113
"2042",3.09903587019271
"2043",3.12220315961167
"2044",3.10431644693017
"2045",3.07233555708081
"2046",3.44897206343552
"2047",3.20223548620318
"2048",3.55104123736104
"2049",3.49505259900968
"2050",3.00942356387774
"2051",3.15972140058875
"2052",3.60303697018268
"2053",3.59657958209198
"2054",3.75242460949492
"2055",3.00346271833405
"2056",3.07537726950364
"2057",3.68679377806366
"2058",3.2589428738256
"2059",3.03625696028272
"2060",4.81493615659707
"2061",4.36980313241931
"2062",3.44091807273368
"2063",4.22117705526136
"2064",4.21371101518921
"2065",3.57740297972839
"2066",3.96462317550542
"2067",3.40806611566741
"2068",3.1459314073436
"2069",3.59734043041548
"2070",3.10805949072043
"2071",3.14198932927298
"2072",3.4989071637112
"2073",3.22569901108121
"2074",3.19100811968868
"2075",3.37837801654975
"2076",3.00170705001801
"2077",3.26402376203954
"2078",3.38600378047516
"2079",3.19278347973401
"2080",3.81007718476923
"2081",3.95020831619066
"2082",3.27093679829032
"2083",3.23027668676029
"2084",3.34956473917852
"2085",3.04692587489262
"2086",4.0778632039265
"2087",3.09445561891363
"2088",3.19437751298149
"2089",3.41209255157501
"2090",3.2634038881957
"2091",3.21141898290565
"2092",3.69717436093361
"2093",3.05091470766453
"2094",3.17482421733439
"2095",3.04587714544808
"2096",3.36530042283078
"2097",3.14002336976225
"2098",3.07649738853797
"2099",3.06574646740531
"2100",3.13157523501044
"2101",3.10680930875242
"2102",3.22484714227418
"2103",3.24342466324839
"2104",3.10500123041371
"2105",3.49399906766594
"2106",3.9706435732308
"2107",3.36682731967261
"2108",3.12285786824608
"2109",3.12031328243514
"2110",3.72018278696409
"2111",3.0029759958076
"2112",3.14393013114203
"2113",3.56433874924661
"2114",3.40552611802857
"2115",3.00404132747508
"2116",3.03377367300458
"2117",3.02908801753074
"2118",3.02975167843112
"2119",3.44619385213743
"2120",3.79343043077261
"2121",3.1665545354521
"2122",3.00484576191619
"2123",4.08934242521089
"2124",3.16285045739884
"2125",3.03011460950791
"2126",3.02123078882674
"2127",3.72665766684484
"2128",3.07478492578186
"2129",3.09677016517768
"2130",3.34210511264543
"2131",3.33487131196847
"2132",3.41845954829048
"2133",3.05807440588251
"2134",3.04388393523792
"2135",4.05286761119328
"2136",3.07960699479484
"2137",3.32785343563646
"2138",3.11491248089199
"2139",3.55668747670631
"2140",3.13976420632874
"2141",3.09740528386707
"2142",3.67662883298775
"2143",3.27317363066529
"2144",3.26709668134634
"2145",3.21624036738649
"2146",3.24539940532623
"2147",3.21483119608214
"2148",3.47127997127355
"2149",3.61283161798796
"2150",3.16383705365782
"2151",3.6453577838558
"2152",3.20038597130527
"2153",3.42371776764156
"2154",3.32015495745928
"2155",3.29368139367392
"2156",4.02485933805987
"2157",3.20829078461975
"2158",3.83373022509884
"2159",3.02488708267232
"2160",3.44936098684709
"2161",3.12003527929547
"2162",3.86547762381183
"2163",3.37092824092597
"2164",3.06872103747794
"2165",4.44143372393193
"2166",3.23049336361388
"2167",4.11905813708267
"2168",3.13085756078362
"2169",3.29572696982414
"2170",3.33854761811436
"2171",3.04681225540116
"2172",3.0045278002508
"2173",3.38546755163461
"2174",3.29900190915754
"2175",3.68785372497818
"2176",3.47891265768506
"2177",3.02245315433802
"2178",3.26601370769167
"2179",3.07101803498307
"2180",3.23612778136446
"2181",3.03688594279811
"2182",4.15000670397641
"2183",3.11464710968236
"2184",3.92378637873402
"2185",3.04080048547617
"2186",3.20427813054994
"2187",3.72353349311423
"2188",3.8672822061506
"2189",3.05727406822146
"2190",3.8476895323224
"2191",3.08882225320364
"2192",3.65574228264074
"2193",3.00798076825837
"2194",3.36640798143884
"2195",3.22572203135739
"2196",3.71855572544804
"2197",3.77380732504796
"2198",3.02532196743414
"2199",3.29537402073251
"2200",3.04064317016552
"2201",3.36729057783723
"2202",3.01849508099258
"2203",3.06574317238604
"2204",3.27692281174004
"2205",3.21310578115905
"2206",3.21686793630943
"2207",3.16623726034002
"2208",4.3059073704526
"2209",3.06120263767847
"2210",3.58376763634067
"2211",3.27571180523525
"2212",3.77586924860597
"2213",3.02868188358843
"2214",3.14891560779264
"2215",3.17333808013548
"2216",3.02480596024543
"2217",3.03083335359891
"2218",3.60280863254945
"2219",3.43611854251316
"2220",3.1537020824467
"2221",3.61086731152913
"2222",3.13650503149256
"2223",3.17601775626341
"2224",3.04745172911737
"2225",3.11933272238821
"2226",3.24866810972752
"2227",3.07538826445632
"2228",3.33384667431268
"2229",3.32911484740196
"2230",3.50956619093498
"2231",3.03978475136682
"2232",3.17724126266936
"2233",4.57895646111709
"2234",3.64038332486829
"2235",3.6644179392326
"2236",3.99603447988681
"2237",3.08857138191039
"2238",3.01278145133065
"2239",3.03842806055521
"2240",3.54702602199893
"2241",3.19738306803629
"2242",3.41895686212769
"2243",3.54548979547799
"2244",3.03038405053733
"2245",3.39876207956265
"2246",3.15146134627337
"2247",3.58824015033425
"2248",3.37769871358912
"2249",3.21301386474321
"2250",3.11520601824547
"2251",3.093116818852
"2252",3.10579016866783
"2253",3.08086086204275
"2254",3.53546306849956
"2255",3.26801068737944
"2256",3.84044830558967
"2257",3.40782519801051
"2258",3.0573225566186
"2259",3.4242353066662
"2260",3.55247782632842
"2261",3.17135240929201
"2262",3.22035515851652
"2263",3.72436985772437
"2264",3.13945233309641
"2265",3.03867562868568
"2266",3.45458210382452
"2267",3.51195219347381
"2268",3.29963781993678
"2269",3.40912971271664
"2270",3.45415125692726
"2271",3.66025182291548
"2272",3.52159548158781
"2273",3.42448224454665
"2274",3.25164393454037
"2275",3.82088058748117
"2276",3.2063441737555
"2277",3.22422656478981
"2278",3.36340601213118
"2279",3.2711640663509
"2280",3.15330952500634
"2281",3.70567735342454
"2282",3.08378599692757
"2283",3.26403817057307
"2284",3.01440857086061
"2285",3.48992751693618
"2286",3.22340276107813
"2287",3.39377760606349
"2288",3.21820213894049
"2289",3.43771602553467
"2290",3.29658328601199
"2291",3.05382183473557
"2292",3.83517957536649
"2293",3.04733534995466
"2294",3.81453122380645
"2295",3.14081112228039
"2296",3.10256324382499
"2297",3.47648990613156
"2298",3.83797864177099
"2299",3.24094961489082
"2300",3.29949025404791
"2301",3.03341359124972
"2302",3.99164900674782
"2303",3.44206385996034
"2304",3.29528510871908
"2305",3.05290081588263
"2306",3.46306726582031
"2307",3.86573016204706
"2308",3.10581022438116
"2309",3.07743678040182
"2310",3.48488600363017
"2311",3.18486047505091
"2312",3.93338438338441
"2313",3.17491529105852
"2314",3.19307135790586
"2315",3.21643554108838
"2316",3.00359989081694
"2317",3.40240602255951
"2318",3.284221869094
"2319",3.91680149171026
"2320",3.17245563088606
"2321",3.61570609171868
"2322",3.26290128923861
"2323",3.42853436089894
"2324",3.45985210499257
"2325",3.31428775283039
"2326",3.15272079772748
"2327",3.61407286857248
"2328",3.06078293910988
"2329",3.42979581578333
"2330",3.1425617887451
"2331",3.07067449302399
"2332",3.04591162844251
"2333",3.39941445767721
"2334",3.05055887205526
"2335",3.00959714734603
"2336",3.03775273853292
"2337",3.06166249420494
"2338",3.07595956216877
"2339",3.02592209229867
"2340",3.12885103033235
"2341",3.00521908715988
"2342",3.10969524954756
"2343",4.05488428467871
"2344",3.04763566190377
"2345",3.53857702571342
"2346",3.16498141409829
"2347",3.28675901640048
"2348",3.36530334640587
"2349",3.09297636058182
"2350",4.10171587759616
"2351",3.13183596519295
"2352",3.01800734704981
"2353",3.84215109977396
"2354",3.00098540804659
"2355",3.23055784838895
"2356",3.39042279619565
"2357",3.30406159688871
"2358",3.17182815074921
"2359",3.06558110482623
"2360",3.00468718788276
"2361",3.20130393871417
"2362",3.57275114143571
"2363",3.02011739912753
"2364",3.31662570311636
"2365",3.17538831833129
"2366",3.99429103478155
"2367",3.09368206467479
"2368",3.04335556908821
"2369",3.07808335063358
"2370",3.0205044418699
"2371",3.00318946241607
"2372",3.51095361694376
"2373",3.47892745022655
"2374",3.45471470801622
"2375",3.96225486441813
"2376",3.00689208911111
"2377",3.16530651971698
"2378",3.0141221617038
"2379",3.38680824833016
"2380",3.41642977389038
"2381",3.01469620736316
"2382",3.11320784424121
"2383",3.00068932906507
"2384",4.14509194587034
"2385",3.03845408481235
"2386",3.26328844979247
"2387",3.17140904845049
"2388",3.20250430097803
"2389",3.0050166791105
"2390",3.2766255090494
"2391",3.00326910087267
"2392",3.4417400015378
"2393",3.21027743909508
"2394",4.2068742676428
"2395",3.22031250642613
"2396",3.67436060865403
"2397",3.72173254870644
"2398",3.12979100008185
"2399",3.56538969523888
"2400",3.13647296574588
"2401",3.02822297951207
"2402",3.1121717188901
"2403",3.07416328304092
"2404",4.1187308007912
"2405",3.04356737822915
"2406",3.36758888790846
"2407",4.39382767296376
"2408",3.17701903358102
"2409",3.25589347753515
"2410",3.00731438600148
"2411",3.14577260101214
"2412",3.17099728807807
"2413",3.26042185722381
"2414",3.39058935516666
"2415",3.13821841015791
"2416",3.12048856340043
"2417",3.00450212097375
